date,he,coal,gas,hydro,nuclear,other,wind
2012-03-25,15,0.111594,0.309900,0.616485,0.698750,0.332668,0.341617
2012-03-25,16,0.111594,0.309787,0.648194,0.698763,0.334012,0.429897
2012-03-25,17,0.111594,0.309198,0.654078,0.698652,0.335356,0.444654
2012-03-25,18,0.111594,0.309566,0.641132,0.698437,0.338254,0.434630
2012-03-25,19,0.111594,0.313853,0.675227,0.698684,0.343883,0.441697
2012-03-25,20,0.111594,0.324400,0.677097,0.698906,0.322278,0.526818
2012-03-25,21,0.111594,0.324869,0.642039,0.697880,0.326244,0.610681
2012-03-25,22,0.111594,0.320030,0.620882,0.697769,0.323584,0.650720
2012-03-25,23,0.111594,0.317945,0.602498,0.697699,0.318822,0.648125
2012-03-25,24,0.111594,0.286214,0.526801,0.698038,0.311319,0.675908
2012-03-26,1,0.111594,0.278057,0.445289,0.698038,0.310843,0.736297
2012-03-26,2,0.111594,0.285006,0.422126,0.684083,0.311911,0.788704
2012-03-26,3,0.111594,0.286339,0.435521,0.680291,0.345044,0.766289
2012-03-26,4,0.111594,0.332372,0.466676,0.679793,0.355151,0.726787
2012-03-26,5,0.112801,0.349964,0.500514,0.680357,0.369546,0.715655
2012-03-26,6,0.130917,0.365247,0.642169,0.675160,0.382849,0.723365
2012-03-26,7,0.171846,0.422440,0.687666,0.673641,0.407896,0.691764
2012-03-26,8,0.159178,0.432996,0.677088,0.673641,0.435888,0.695632
2012-03-26,9,0.159178,0.434993,0.714647,0.673641,0.429694,0.706136
2012-03-26,10,0.158695,0.437931,0.706730,0.673232,0.425728,0.673277
2012-03-26,11,0.159178,0.444867,0.710150,0.673460,0.425728,0.628752
2012-03-26,12,0.158695,0.447392,0.710088,0.673389,0.428388,0.628039
2012-03-26,13,0.140579,0.504641,0.685382,0.673389,0.424030,0.620528
2012-03-26,14,0.135024,0.444615,0.680942,0.673416,0.424030,0.588034
2012-03-26,15,0.135024,0.440968,0.683365,0.673349,0.422962,0.605779
2012-03-26,16,0.134782,0.441569,0.699904,0.673013,0.423200,0.650640
2012-03-26,17,0.134541,0.451543,0.690955,0.673167,0.426489,0.646894
2012-03-26,18,0.135024,0.446038,0.695578,0.673135,0.422962,0.594774
2012-03-26,19,0.147826,0.469863,0.744007,0.673278,0.436530,0.468230
2012-03-26,20,0.198792,0.526392,0.759137,0.673349,0.470621,0.389687
2012-03-26,21,0.156038,0.491112,0.727677,0.673393,0.433316,0.376559
2012-03-26,22,0.140096,0.434334,0.686205,0.673057,0.425336,0.371312
2012-03-26,23,0.147342,0.396468,0.661204,0.673165,0.432520,0.363772
2012-03-26,24,0.135748,0.308378,0.601657,0.673618,0.392442,0.351482
2012-03-27,1,0.136231,0.305199,0.597891,0.672385,0.384556,0.320192
2012-03-27,2,0.135990,0.312800,0.519890,0.672496,0.384556,0.350937
2012-03-27,3,0.135990,0.312848,0.509111,0.672969,0.383726,0.381928
2012-03-27,4,0.135990,0.353760,0.512579,0.672582,0.384556,0.385068
2012-03-27,5,0.136704,0.394943,0.522050,0.672582,0.384794,0.372053
2012-03-27,6,0.209453,0.476689,0.604357,0.672671,0.403476,0.375668
2012-03-27,7,0.361203,0.600465,0.638182,0.672743,0.451261,0.375772
2012-03-27,8,0.375092,0.601958,0.641454,0.672743,0.438347,0.337807
2012-03-27,9,0.235910,0.559911,0.638687,0.672448,0.424268,0.318096
2012-03-27,10,0.278234,0.558877,0.642653,0.673730,0.423200,0.294247
2012-03-27,11,0.277734,0.562594,0.626171,0.673165,0.422131,0.310925
2012-03-27,12,0.271256,0.559690,0.615342,0.673300,0.421893,0.394256
2012-03-27,13,0.207840,0.534038,0.643474,0.673050,0.422131,0.417187
2012-03-27,14,0.174496,0.488015,0.630067,0.673119,0.419472,0.398864
2012-03-27,15,0.159661,0.449347,0.642445,0.673078,0.421693,0.476935
2012-03-27,16,0.159420,0.439897,0.648664,0.673165,0.421693,0.499080
2012-03-27,17,0.159661,0.448812,0.690359,0.672586,0.420624,0.558573
2012-03-27,18,0.159420,0.465557,0.688836,0.672408,0.420624,0.583591
2012-03-27,19,0.159661,0.464421,0.712958,0.672120,0.419556,0.601336
2012-03-27,20,0.159420,0.466108,0.717747,0.672227,0.418488,0.728604
2012-03-27,21,0.159178,0.454964,0.690269,0.672318,0.418488,0.765674
2012-03-27,22,0.159420,0.420091,0.683814,0.671873,0.417419,0.808375
2012-03-27,23,0.141062,0.367942,0.620124,0.671978,0.418488,0.830256
2012-03-27,24,0.135990,0.358440,0.574398,0.672432,0.375286,0.824992
2012-03-28,1,0.135265,0.318258,0.464994,0.672316,0.369180,0.789525
2012-03-28,2,0.134782,0.294128,0.470134,0.672541,0.367751,0.788340
2012-03-28,3,0.134782,0.305795,0.446491,0.663787,0.367751,0.815201
2012-03-28,4,0.134782,0.323695,0.433073,0.672809,0.364023,0.881113
2012-03-28,5,0.134782,0.363424,0.467998,0.661665,0.369973,0.908041
2012-03-28,6,0.151932,0.411283,0.536608,0.652079,0.369456,0.918470
2012-03-28,7,0.154106,0.467745,0.573566,0.664244,0.397987,0.914315
2012-03-28,8,0.166425,0.434666,0.594572,0.672890,0.408923,0.883331
2012-03-28,9,0.222463,0.430249,0.596802,0.673118,0.411821,0.814679
2012-03-28,10,0.222463,0.426283,0.605140,0.673118,0.408093,0.716456
2012-03-28,11,0.222463,0.425190,0.617243,0.673007,0.407025,0.703949
2012-03-28,12,0.222463,0.423459,0.617013,0.672783,0.403735,0.695473
2012-03-28,13,0.222463,0.426317,0.605260,0.672491,0.408532,0.711166
2012-03-28,14,0.222463,0.416325,0.611056,0.672892,0.395239,0.718005
2012-03-28,15,0.222463,0.438395,0.631371,0.672892,0.401188,0.691131
2012-03-28,16,0.222019,0.407128,0.641400,0.672851,0.410515,0.739890
2012-03-28,17,0.173913,0.441241,0.623710,0.673000,0.424786,0.794556
2012-03-28,18,0.173429,0.446086,0.641238,0.673295,0.423918,0.851816
2012-03-28,19,0.148067,0.459401,0.680433,0.673178,0.419799,0.823677
2012-03-28,20,0.134782,0.460460,0.702551,0.673409,0.417816,0.786704
2012-03-28,21,0.134057,0.424571,0.728184,0.673158,0.415357,0.762623
2012-03-28,22,0.133816,0.385053,0.709474,0.673270,0.412067,0.736862
2012-03-28,23,0.133816,0.341254,0.655496,0.673344,0.411237,0.712742
2012-03-28,24,0.134057,0.276934,0.589061,0.673683,0.402590,0.668876
2012-03-29,1,0.135024,0.267021,0.497209,0.673461,0.401606,0.556726
2012-03-29,2,0.134299,0.269140,0.481160,0.673569,0.387395,0.512640
2012-03-29,3,0.134299,0.277956,0.484015,0.673347,0.387395,0.452278
2012-03-29,4,0.134541,0.303390,0.466860,0.672813,0.385496,0.406141
2012-03-29,5,0.138164,0.362556,0.486081,0.673041,0.394874,0.401178
2012-03-29,6,0.161352,0.449781,0.558785,0.673608,0.399147,0.380572
2012-03-29,7,0.148067,0.494198,0.696616,0.673651,0.411237,0.387324
2012-03-29,8,0.152415,0.467465,0.715975,0.673717,0.425463,0.363230
2012-03-29,9,0.164294,0.456341,0.712094,0.673903,0.426293,0.359777
2012-03-29,10,0.179995,0.480446,0.728689,0.673903,0.426293,0.334876
2012-03-29,11,0.244444,0.487800,0.708185,0.673908,0.431720,0.314177
2012-03-29,12,0.232850,0.493329,0.696006,0.673836,0.431720,0.292032
2012-03-29,13,0.250724,0.513729,0.723768,0.673903,0.430889,0.272215
2012-03-29,14,0.289130,0.493622,0.648472,0.673903,0.430651,0.294659
2012-03-29,15,0.223913,0.499702,0.642646,0.673903,0.430651,0.326535
2012-03-29,16,0.225120,0.501370,0.646476,0.673903,0.429345,0.312308
2012-03-29,17,0.185240,0.524741,0.638603,0.673900,0.429345,0.310443
2012-03-29,18,0.165747,0.509554,0.648900,0.679023,0.429583,0.275206
2012-03-29,19,0.166353,0.503821,0.678969,0.698059,0.417493,0.242666
2012-03-29,20,0.243060,0.536451,0.691952,0.698377,0.435181,0.212748
2012-03-29,21,0.174828,0.510792,0.660540,0.698386,0.436011,0.189034
2012-03-29,22,0.145183,0.423869,0.615660,0.698248,0.429586,0.193331
2012-03-29,23,0.157455,0.375305,0.570992,0.698320,0.429144,0.196267
2012-03-29,24,0.144520,0.317630,0.517564,0.698354,0.409762,0.200971
2012-03-30,1,0.144520,0.279611,0.520677,0.698154,0.395535,0.188896
2012-03-30,2,0.144188,0.287631,0.513776,0.698421,0.391177,0.206793
2012-03-30,3,0.143856,0.290039,0.491957,0.698760,0.387972,0.225690
2012-03-30,4,0.144188,0.329474,0.488637,0.698499,0.392246,0.268169
2012-03-30,5,0.143856,0.402452,0.491469,0.698949,0.395535,0.253619
2012-03-30,6,0.162758,0.435193,0.551298,0.698727,0.406472,0.305279
2012-03-30,7,0.166926,0.448370,0.593560,0.698838,0.427515,0.383453
2012-03-30,8,0.250398,0.487083,0.591226,0.698949,0.430805,0.395747
2012-03-30,9,0.250398,0.478998,0.605424,0.698838,0.437584,0.401787
2012-03-30,10,0.255058,0.430605,0.612259,0.699060,0.434925,0.507184
2012-03-30,11,0.254726,0.428721,0.581499,0.699174,0.431635,0.624095
2012-03-30,12,0.254394,0.428022,0.585092,0.702609,0.429498,0.622629
2012-03-30,13,0.251417,0.414443,0.620630,0.702747,0.428430,0.491380
2012-03-30,14,0.188983,0.408075,0.614231,0.702680,0.431720,0.614975
2012-03-30,15,0.165084,0.393908,0.622497,0.702569,0.430651,0.631780
2012-03-30,16,0.166381,0.408482,0.632189,0.702237,0.424702,0.476613
2012-03-30,17,0.187652,0.429795,0.646955,0.702344,0.424702,0.367240
2012-03-30,18,0.176670,0.386134,0.658806,0.702458,0.424702,0.348104
2012-03-30,19,0.168191,0.397102,0.666982,0.702325,0.427992,0.464837
2012-03-30,20,0.184577,0.421020,0.671323,0.702253,0.427992,0.438328
2012-03-30,21,0.165927,0.391846,0.660697,0.702322,0.430651,0.438688
2012-03-30,22,0.193581,0.386961,0.582917,0.702465,0.429060,0.466654
2012-03-30,23,0.189130,0.369523,0.526707,0.702169,0.429583,0.374884
2012-03-30,24,0.189130,0.307420,0.486020,0.702352,0.373223,0.362452
2012-03-31,1,0.189130,0.304267,0.449936,0.702286,0.336578,0.350619
2012-03-31,2,0.189130,0.287145,0.413309,0.702082,0.344056,0.319570
2012-03-31,3,0.188336,0.274322,0.414760,0.698625,0.345125,0.292963
2012-03-31,4,0.189130,0.301178,0.425167,0.698362,0.342465,0.303291
2012-03-31,5,0.189130,0.330689,0.419374,0.698684,0.348418,0.287150
2012-03-31,6,0.189924,0.376617,0.431518,0.698398,0.350677,0.262934
2012-03-31,7,0.189130,0.397095,0.480905,0.696545,0.354050,0.245995
2012-03-31,8,0.189924,0.418567,0.606090,0.666095,0.349132,0.238322
2012-03-31,9,0.125638,0.461088,0.635812,0.656651,0.346995,0.229852
2012-03-31,10,0.111684,0.471105,0.625808,0.657006,0.354022,0.215207
2012-03-31,11,0.111684,0.459657,0.639629,0.656898,0.347709,0.185623
2012-03-31,12,0.111684,0.438882,0.625152,0.657006,0.347471,0.167322
2012-03-31,13,0.111684,0.417460,0.620518,0.656787,0.343505,0.177317
2012-03-31,14,0.111684,0.402861,0.616558,0.656606,0.341369,0.114871
2012-03-31,15,0.111684,0.415954,0.576833,0.671307,0.342437,0.061944
2012-03-31,16,0.111684,0.369278,0.568064,0.697637,0.342437,0.109747
2012-03-31,17,0.111684,0.376235,0.581221,0.698150,0.340300,0.085825
2012-03-31,18,0.121760,0.369520,0.599514,0.698063,0.342437,0.026050
2012-03-31,19,0.184458,0.395017,0.614739,0.697811,0.342199,0.017376
2012-03-31,20,0.185252,0.433753,0.641386,0.697549,0.345642,0.027240
2012-03-31,21,0.185252,0.430627,0.620589,0.698678,0.343505,0.041129
2012-03-31,22,0.184458,0.384262,0.601163,0.698648,0.343505,0.031829
2012-03-31,23,0.185252,0.364980,0.526579,0.698494,0.339574,0.034778
2012-03-31,24,0.184458,0.351594,0.456867,0.698830,0.334702,0.130540
2012-04-01,1,0.185252,0.368734,0.433387,0.698669,0.330410,0.220761
2012-04-01,2,0.183665,0.350467,0.430596,0.698860,0.328627,0.220203
2012-04-01,3,0.184458,0.305862,0.419328,0.698969,0.330219,0.241701
2012-04-01,4,0.186839,0.318553,0.425051,0.698741,0.329696,0.301237
2012-04-01,5,0.187633,0.332964,0.427107,0.699194,0.328627,0.241217
2012-04-01,6,0.188426,0.364055,0.449659,0.699080,0.328627,0.218974
2012-04-01,7,0.190014,0.348761,0.469904,0.698966,0.327559,0.265050
2012-04-01,8,0.189220,0.354689,0.535307,0.699196,0.452559,0.266053
2012-04-01,9,0.190807,0.379813,0.593684,0.698899,0.332443,0.292390
2012-04-01,10,0.117481,0.397684,0.636114,0.699127,0.336008,0.315474
2012-04-01,11,0.111684,0.446503,0.655201,0.698524,0.336246,0.341450
2012-04-01,12,0.111684,0.444919,0.661215,0.698419,0.343151,0.292107
2012-04-01,13,0.111684,0.468129,0.643772,0.698778,0.336246,0.238122
2012-04-01,14,0.111684,0.461933,0.627496,0.698895,0.335770,0.235771
2012-04-01,15,0.111684,0.452921,0.604000,0.698673,0.335770,0.239741
2012-04-01,16,0.111684,0.461672,0.615317,0.698828,0.333634,0.244612
2012-04-01,17,0.111684,0.505941,0.625012,0.698567,0.330974,0.265635
2012-04-01,18,0.111684,0.509981,0.625603,0.698720,0.330974,0.346829
2012-04-01,19,0.127867,0.506985,0.632269,0.698653,0.333111,0.361756
2012-04-01,20,0.136322,0.513208,0.635959,0.698571,0.335770,0.333192
2012-04-01,21,0.135838,0.473808,0.625792,0.698892,0.335770,0.318149
2012-04-01,22,0.137418,0.409795,0.597004,0.699146,0.337361,0.257480
2012-04-01,23,0.137418,0.385375,0.526485,0.699213,0.330103,0.266207
2012-04-01,24,0.135838,0.363194,0.459235,0.699327,0.328627,0.296367
2012-04-02,1,0.135114,0.336221,0.439933,0.699371,0.331287,0.274445
2012-04-02,2,0.135114,0.296314,0.438888,0.698498,0.367471,0.287162
2012-04-02,3,0.135114,0.290245,0.480304,0.698815,0.374050,0.282870
2012-04-02,4,0.135597,0.318584,0.468567,0.699255,0.370761,0.276946
2012-04-02,5,0.136412,0.385657,0.457088,0.696467,0.373420,0.277805
2012-04-02,6,0.169046,0.481485,0.473151,0.682192,0.369861,0.271071
2012-04-02,7,0.194188,0.539636,0.555995,0.671638,0.381951,0.300398
2012-04-02,8,0.173657,0.562746,0.604802,0.671421,0.407636,0.258011
2012-04-02,9,0.177128,0.568937,0.607886,0.671488,0.404977,0.219133
2012-04-02,10,0.220102,0.566120,0.626982,0.671310,0.413063,0.231591
2012-04-02,11,0.183376,0.561547,0.625023,0.671418,0.422678,0.246254
2012-04-02,12,0.212704,0.556838,0.613767,0.671529,0.402379,0.223489
2012-04-02,13,0.218404,0.551113,0.592765,0.671529,0.403363,0.240371
2012-04-02,14,0.167589,0.533225,0.657093,0.671421,0.411471,0.270488
2012-04-02,15,0.166381,0.528517,0.648102,0.671421,0.417252,0.288333
2012-04-02,16,0.166381,0.508430,0.653374,0.671462,0.354313,0.214113
2012-04-02,17,0.166050,0.495812,0.667578,0.671278,0.374050,0.189146
2012-04-02,18,0.187025,0.494175,0.661326,0.670982,0.406945,0.194297
2012-04-02,19,0.171962,0.516067,0.669165,0.671313,0.420541,0.197121
2012-04-02,20,0.233697,0.546407,0.701337,0.671313,0.422678,0.240413
2012-04-02,21,0.226645,0.545977,0.666856,0.671052,0.424815,0.218233
2012-04-02,22,0.169763,0.492674,0.634110,0.670046,0.424815,0.149119
2012-04-02,23,0.163789,0.417341,0.562089,0.670501,0.423746,0.236425
2012-04-02,24,0.136805,0.392284,0.428294,0.670723,0.387562,0.253566
2012-04-03,1,0.134962,0.335857,0.417909,0.671218,0.380983,0.262445
2012-04-03,2,0.134721,0.320632,0.427956,0.671021,0.380983,0.234303
2012-04-03,3,0.133906,0.308863,0.421302,0.670792,0.384273,0.252537
2012-04-03,4,0.132215,0.358172,0.391781,0.671067,0.387124,0.322928
2012-04-03,5,0.139635,0.403888,0.402894,0.670980,0.389783,0.305176
2012-04-03,6,0.171721,0.496369,0.461736,0.671222,0.388192,0.331347
2012-04-03,7,0.166291,0.556908,0.606585,0.670844,0.401873,0.326714
2012-04-03,8,0.169280,0.552541,0.638141,0.670467,0.421610,0.367531
2012-04-03,9,0.167679,0.534453,0.686204,0.670643,0.422155,0.176988
2012-04-03,10,0.171663,0.559441,0.741812,0.670122,0.421087,0.235952
2012-04-03,11,0.249055,0.567644,0.704856,0.669759,0.422678,0.259433
2012-04-03,12,0.188438,0.544761,0.693013,0.670020,0.422678,0.223729
2012-04-03,13,0.177604,0.559958,0.691975,0.670046,0.410926,0.240188
2012-04-03,14,0.168069,0.533470,0.678885,0.670046,0.417336,0.363769
2012-04-03,15,0.167405,0.531652,0.689224,0.670046,0.421610,0.261766
2012-04-03,16,0.166983,0.551367,0.659818,0.670916,0.418950,0.266711
2012-04-03,17,0.166983,0.528098,0.667948,0.677637,0.416729,0.256550
2012-04-03,18,0.166410,0.524783,0.689900,0.677830,0.421610,0.177032
2012-04-03,19,0.166410,0.500488,0.696432,0.678221,0.419389,0.110562
2012-04-03,20,0.166562,0.512483,0.694513,0.677932,0.419473,0.114376
2012-04-03,21,0.188315,0.501699,0.682216,0.677599,0.417252,0.105387
2012-04-03,22,0.166050,0.450256,0.644106,0.678157,0.422048,0.184992
2012-04-03,23,0.152642,0.409830,0.561382,0.677865,0.418320,0.273699
2012-04-03,24,0.143193,0.377961,0.475339,0.677865,0.384357,0.297300
2012-04-04,1,0.143193,0.299665,0.416649,0.674942,0.378408,0.328453
2012-04-04,2,0.142861,0.282164,0.396684,0.674361,0.378408,0.375755
2012-04-04,3,0.143193,0.300865,0.401501,0.674647,0.379476,0.377316
2012-04-04,4,0.143193,0.350443,0.395770,0.665455,0.387647,0.350604
2012-04-04,5,0.150137,0.370778,0.414164,0.674898,0.384003,0.352263
2012-04-04,6,0.170045,0.449038,0.570162,0.675196,0.389682,0.315521
2012-04-04,7,0.188563,0.498367,0.626434,0.675020,0.398482,0.331080
2012-04-04,8,0.191954,0.541779,0.701185,0.675085,0.410842,0.282532
2012-04-04,9,0.190670,0.529443,0.720400,0.675152,0.415661,0.307291
2012-04-04,10,0.188563,0.515071,0.709622,0.675371,0.413962,0.296928
2012-04-04,11,0.189095,0.517716,0.713225,0.675152,0.418320,0.408399
2012-04-04,12,0.152622,0.519295,0.685898,0.675087,0.418320,0.523366
2012-04-04,13,0.144520,0.513079,0.645172,0.674971,0.408452,0.593623
2012-04-04,14,0.144188,0.441131,0.660458,0.673638,0.406231,0.691906
2012-04-04,15,0.144520,0.416702,0.641016,0.674973,0.409520,0.709372
2012-04-04,16,0.144851,0.413793,0.611107,0.674881,0.409520,0.714898
2012-04-04,17,0.144851,0.444949,0.603876,0.675595,0.410589,0.727508
2012-04-04,18,0.144520,0.489525,0.590963,0.694059,0.416538,0.693202
2012-04-04,19,0.145183,0.545165,0.684577,0.695236,0.416538,0.544946
2012-04-04,20,0.143856,0.549524,0.736429,0.694907,0.414946,0.445656
2012-04-04,21,0.143193,0.536991,0.731050,0.694772,0.414316,0.426214
2012-04-04,22,0.142861,0.518807,0.635045,0.694236,0.417606,0.413931
2012-04-04,23,0.142861,0.478175,0.559788,0.694493,0.418674,0.429124
2012-04-04,24,0.142861,0.415985,0.490241,0.694891,0.388001,0.440697
2012-04-05,1,0.142530,0.321967,0.454386,0.694740,0.382490,0.370452
2012-04-05,2,0.142530,0.329226,0.425379,0.695289,0.381422,0.337124
2012-04-05,3,0.142861,0.298239,0.408573,0.694848,0.381422,0.354255
2012-04-05,4,0.142530,0.329382,0.413743,0.698037,0.381422,0.361054
2012-04-05,5,0.150963,0.359783,0.401360,0.698768,0.383643,0.415257
2012-04-05,6,0.191089,0.394491,0.490928,0.698301,0.397869,0.456391
2012-04-05,7,0.201222,0.412759,0.566065,0.698595,0.411027,0.415327
2012-04-05,8,0.198476,0.418556,0.651884,0.698728,0.406146,0.446988
2012-04-05,9,0.193037,0.397840,0.637897,0.698620,0.401788,0.412310
2012-04-05,10,0.217322,0.402350,0.654561,0.698553,0.397515,0.321825
2012-04-05,11,0.293967,0.416407,0.660458,0.696140,0.402941,0.286382
2012-04-05,12,0.312420,0.478737,0.630091,0.695355,0.406231,0.284727
2012-04-05,13,0.291351,0.461575,0.631819,0.695108,0.407299,0.334779
2012-04-05,14,0.197843,0.434565,0.593060,0.695417,0.408452,0.395965
2012-04-05,15,0.191510,0.437971,0.639910,0.694909,0.407383,0.448100
2012-04-05,16,0.191179,0.404510,0.627587,0.695109,0.404178,0.476726
2012-04-05,17,0.190816,0.397817,0.612072,0.695618,0.408452,0.548715
2012-04-05,18,0.162081,0.388667,0.625937,0.695174,0.409604,0.561248
2012-04-05,19,0.149495,0.362410,0.701062,0.694672,0.408536,0.507860
2012-04-05,20,0.184321,0.409585,0.764292,0.694667,0.416183,0.462510
2012-04-05,21,0.166410,0.368113,0.717691,0.695373,0.418927,0.458059
2012-04-05,22,0.143525,0.324601,0.635189,0.694826,0.413585,0.443123
2012-04-05,23,0.144520,0.304142,0.573618,0.695329,0.410926,0.461546
2012-04-05,24,0.143525,0.175376,0.480240,0.695552,0.450400,0.458445
2012-04-06,1,0.222463,0.151695,0.451278,0.698859,0.328059,0.429775
2012-04-06,2,0.222463,0.151947,0.421340,0.699071,0.328059,0.428843
2012-04-06,3,0.222463,0.152257,0.407544,0.698443,0.328059,0.434944
2012-04-06,4,0.222463,0.152094,0.395386,0.698661,0.328059,0.427663
2012-04-06,5,0.222463,0.155517,0.434095,0.698579,0.326468,0.407658
2012-04-06,6,0.222463,0.209137,0.492788,0.698552,0.329128,0.418549
2012-04-06,7,0.222463,0.225423,0.510502,0.698730,0.328059,0.401503
2012-04-06,8,0.242834,0.227736,0.585026,0.698483,0.325876,0.330864
2012-04-06,9,0.260195,0.247291,0.648239,0.698621,0.332781,0.227606
2012-04-06,10,0.292371,0.276831,0.688527,0.698624,0.331236,0.220862
2012-04-06,11,0.270380,0.280490,0.700339,0.702531,0.330998,0.262746
2012-04-06,12,0.293528,0.285125,0.714391,0.702412,0.328861,0.275726
2012-04-06,13,0.292834,0.298970,0.671788,0.702523,0.320011,0.314006
2012-04-06,14,0.272000,0.284118,0.618078,0.702785,0.321126,0.338814
2012-04-06,15,0.269223,0.239774,0.578795,0.701688,0.321126,0.374334
2012-04-06,16,0.269223,0.195953,0.611307,0.701751,0.321126,0.381020
2012-04-06,17,0.269223,0.205958,0.625197,0.701412,0.320058,0.362646
2012-04-06,18,0.269223,0.212019,0.646659,0.701855,0.321126,0.309429
2012-04-06,19,0.269223,0.229092,0.656231,0.702027,0.325400,0.271663
2012-04-06,20,0.271306,0.250090,0.678067,0.702049,0.329673,0.287176
2012-04-06,21,0.268991,0.248289,0.679471,0.701585,0.332878,0.323982
2012-04-06,22,0.232880,0.225347,0.598590,0.701895,0.336606,0.315153
2012-04-06,23,0.222463,0.223998,0.496136,0.702454,0.337675,0.315892
2012-04-06,24,0.222463,0.208626,0.435603,0.702265,0.336606,0.253003
2012-04-07,1,0.222463,0.172648,0.451113,0.698700,0.335538,0.231004
2012-04-07,2,0.222463,0.155000,0.429857,0.698322,0.331810,0.206263
2012-04-07,3,0.222463,0.170249,0.388061,0.698843,0.335015,0.137816
2012-04-07,4,0.222463,0.182151,0.372903,0.698693,0.338743,0.204425
2012-04-07,5,0.222463,0.211875,0.375230,0.698695,0.339811,0.193353
2012-04-07,6,0.222463,0.261218,0.381823,0.702483,0.339811,0.181663
2012-04-07,7,0.222463,0.288212,0.444408,0.702822,0.336606,0.155777
2012-04-07,8,0.227093,0.322526,0.529790,0.702933,0.340009,0.065834
2012-04-07,9,0.265750,0.294603,0.600392,0.702001,0.343226,0.023429
2012-04-07,10,0.269685,0.277565,0.620482,0.702130,0.342158,0.021259
2012-04-07,11,0.269685,0.274509,0.612657,0.702633,0.341089,0.043934
2012-04-07,12,0.269454,0.273736,0.585683,0.702522,0.338430,0.066813
2012-04-07,13,0.269223,0.274110,0.547052,0.702633,0.337361,0.177285
2012-04-07,14,0.238435,0.273907,0.520944,0.702144,0.335225,0.231692
2012-04-07,15,0.222463,0.246483,0.536356,0.702750,0.336293,0.335986
2012-04-07,16,0.222463,0.238831,0.551704,0.702633,0.335225,0.340349
2012-04-07,17,0.222463,0.240592,0.550212,0.702599,0.334156,0.333863
2012-04-07,18,0.222463,0.240890,0.587202,0.702640,0.335225,0.313726
2012-04-07,19,0.222463,0.252738,0.629000,0.702413,0.336293,0.307617
2012-04-07,20,0.222463,0.271842,0.633141,0.702169,0.342158,0.334008
2012-04-07,21,0.222463,0.257980,0.650452,0.702344,0.337036,0.340033
2012-04-07,22,0.222463,0.207409,0.558802,0.702567,0.336083,0.364092
2012-04-07,23,0.222463,0.183323,0.456191,0.702525,0.338220,0.362860
2012-04-07,24,0.222463,0.168043,0.409147,0.760715,0.337152,0.352982
2012-04-08,1,0.222463,0.169428,0.399829,0.747782,0.338220,0.351587
2012-04-08,2,0.222463,0.173296,0.418609,0.757344,0.337152,0.292071
2012-04-08,3,0.222463,0.176181,0.415569,0.757416,0.333947,0.291614
2012-04-08,4,0.222463,0.166576,0.384682,0.757515,0.337152,0.318203
2012-04-08,5,0.222463,0.153709,0.423277,0.757024,0.387152,0.304076
2012-04-08,6,0.222463,0.155851,0.424969,0.757483,0.462152,0.322947
2012-04-08,7,0.222463,0.153142,0.454482,0.757483,0.342872,0.349673
2012-04-08,8,0.222463,0.152467,0.530865,0.757093,0.345573,0.301311
2012-04-08,9,0.222463,0.154216,0.605218,0.756903,0.345335,0.274926
2012-04-08,10,0.222463,0.152099,0.592539,0.743716,0.345097,0.451512
2012-04-08,11,0.222463,0.150846,0.578518,0.759062,0.342129,0.552575
2012-04-08,12,0.222463,0.149536,0.557949,0.759860,0.340823,0.673911
2012-04-08,13,0.222463,0.148230,0.504865,0.760222,0.337095,0.780122
2012-04-08,14,0.222463,0.149989,0.500932,0.759794,0.336027,0.752855
2012-04-08,15,0.222463,0.148160,0.505289,0.759640,0.336027,0.715399
2012-04-08,16,0.222463,0.150223,0.514743,0.759068,0.336027,0.714680
2012-04-08,17,0.222463,0.151752,0.514517,0.759317,0.335196,0.732401
2012-04-08,18,0.222463,0.150064,0.518862,0.759666,0.336027,0.734531
2012-04-08,19,0.222463,0.151315,0.564204,0.759814,0.336027,0.694857
2012-04-08,20,0.222463,0.153288,0.643037,0.759777,0.336888,0.642175
2012-04-08,21,0.222463,0.156314,0.667618,0.761266,0.326033,0.578272
2012-04-08,22,0.222463,0.152294,0.605102,0.759745,0.329150,0.510653
2012-04-08,23,0.222463,0.149983,0.496414,0.759850,0.329150,0.585981
2012-04-08,24,0.222463,0.148775,0.417815,0.759750,0.329150,0.679747
2012-04-09,1,0.222463,0.147723,0.377556,0.750742,0.332878,0.716245
2012-04-09,2,0.222463,0.149248,0.414528,0.739545,0.332878,0.654430
2012-04-09,3,0.222463,0.222472,0.387906,0.739426,0.332878,0.670613
2012-04-09,4,0.222463,0.227015,0.388572,0.739216,0.332878,0.648231
2012-04-09,5,0.222463,0.240769,0.388781,0.746067,0.333947,0.601849
2012-04-09,6,0.222463,0.269330,0.458616,0.759968,0.333947,0.562844
2012-04-09,7,0.227777,0.288400,0.471810,0.760542,0.331287,0.552030
2012-04-09,8,0.242753,0.325712,0.563130,0.759801,0.332355,0.475170
2012-04-09,9,0.256038,0.340139,0.609147,0.760205,0.331287,0.459630
2012-04-09,10,0.258212,0.327246,0.628971,0.759803,0.331287,0.479703
2012-04-09,11,0.260144,0.343451,0.620200,0.760093,0.327014,0.493959
2012-04-09,12,0.246376,0.355429,0.597408,0.759537,0.330219,0.488165
